case_id,origin,speaker_id,recipe_id,recipe_role,voice_id,seed,line_id,category,transcript,wav,gold,gold_ready,source_uri
case_0256_20260712_070139_097_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000004_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1928919344,,,inputs/transcripts/case_0256_20260712_070139_097_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000004_00.txt,inputs/wav/case_0256_20260712_070139_097_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000004_00.wav,inputs/gold/case_0256_20260712_070139_097_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000004_00,1,
case_0257_20260712_070148_898_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000005_00,recorded,alfie,existing_corpus_v1,recreation,lana,655016261,,,inputs/transcripts/case_0257_20260712_070148_898_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000005_00.txt,inputs/wav/case_0257_20260712_070148_898_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000005_00.wav,inputs/gold/case_0257_20260712_070148_898_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000005_00,1,
case_0258_20260712_070208_413_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000006_00,recorded,alfie,existing_corpus_v1,recreation,lana,451884598,,,inputs/transcripts/case_0258_20260712_070208_413_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000006_00.txt,inputs/wav/case_0258_20260712_070208_413_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000006_00.wav,inputs/gold/case_0258_20260712_070208_413_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000006_00,1,
case_0259_20260712_070224_054_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000007_00,recorded,alfie,existing_corpus_v1,recreation,priestley,654998815,,,inputs/transcripts/case_0259_20260712_070224_054_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000007_00.txt,inputs/wav/case_0259_20260712_070224_054_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000007_00.wav,inputs/gold/case_0259_20260712_070224_054_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000007_00,1,
case_0260_20260712_070237_129_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000008_00,recorded,alfie,existing_corpus_v1,recreation,alfie,977842857,,,inputs/transcripts/case_0260_20260712_070237_129_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000008_00.txt,inputs/wav/case_0260_20260712_070237_129_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000008_00.wav,inputs/gold/case_0260_20260712_070237_129_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000008_00,1,
case_0261_20260712_070253_143_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000009_00,recorded,alfie,existing_corpus_v1,recreation,lana,1889706366,,,inputs/transcripts/case_0261_20260712_070253_143_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000009_00.txt,inputs/wav/case_0261_20260712_070253_143_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000009_00.wav,inputs/gold/case_0261_20260712_070253_143_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000009_00,1,
case_0262_20260712_070301_450_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000010_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1663207311,,,inputs/transcripts/case_0262_20260712_070301_450_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000010_00.txt,inputs/wav/case_0262_20260712_070301_450_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000010_00.wav,inputs/gold/case_0262_20260712_070301_450_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000010_00,1,
case_0263_20260712_070308_214_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000011_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1776872476,,,inputs/transcripts/case_0263_20260712_070308_214_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000011_00.txt,inputs/wav/case_0263_20260712_070308_214_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000011_00.wav,inputs/gold/case_0263_20260712_070308_214_Alfie_Line_B15225234ABA655328D6AD85EDC09235_000011_00,1,
case_0264_20260712_162929_613_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000000_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,759085675,,,inputs/transcripts/case_0264_20260712_162929_613_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000000_00.txt,inputs/wav/case_0264_20260712_162929_613_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000000_00.wav,inputs/gold/case_0264_20260712_162929_613_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000000_00,1,
case_0265_20260712_162935_785_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000001_00,recorded,alfie,existing_corpus_v1,recreation,priestley,187734834,,,inputs/transcripts/case_0265_20260712_162935_785_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000001_00.txt,inputs/wav/case_0265_20260712_162935_785_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000001_00.wav,inputs/gold/case_0265_20260712_162935_785_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000001_00,1,
case_0266_20260712_162943_613_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000002_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1965123298,,,inputs/transcripts/case_0266_20260712_162943_613_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000002_00.txt,inputs/wav/case_0266_20260712_162943_613_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000002_00.wav,inputs/gold/case_0266_20260712_162943_613_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000002_00,1,
case_0267_20260712_163038_816_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000003_00,recorded,alfie,existing_corpus_v1,recreation,alfie,223804558,,,inputs/transcripts/case_0267_20260712_163038_816_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000003_00.txt,inputs/wav/case_0267_20260712_163038_816_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000003_00.wav,inputs/gold/case_0267_20260712_163038_816_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000003_00,1,
case_0268_20260712_163116_170_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000004_00,recorded,alfie,existing_corpus_v1,recreation,lana,1236788779,,,inputs/transcripts/case_0268_20260712_163116_170_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000004_00.txt,inputs/wav/case_0268_20260712_163116_170_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000004_00.wav,inputs/gold/case_0268_20260712_163116_170_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000004_00,1,
case_0269_20260712_163127_321_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000005_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,87705693,,,inputs/transcripts/case_0269_20260712_163127_321_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000005_00.txt,inputs/wav/case_0269_20260712_163127_321_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000005_00.wav,inputs/gold/case_0269_20260712_163127_321_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000005_00,1,
case_0270_20260712_163138_146_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000006_00,recorded,alfie,existing_corpus_v1,recreation,alfie,1662222208,,,inputs/transcripts/case_0270_20260712_163138_146_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000006_00.txt,inputs/wav/case_0270_20260712_163138_146_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000006_00.wav,inputs/gold/case_0270_20260712_163138_146_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000006_00,1,
case_0271_20260712_163205_014_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000007_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1309209436,,,inputs/transcripts/case_0271_20260712_163205_014_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000007_00.txt,inputs/wav/case_0271_20260712_163205_014_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000007_00.wav,inputs/gold/case_0271_20260712_163205_014_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000007_00,1,
case_0272_20260712_163217_014_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000008_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1097661131,,,inputs/transcripts/case_0272_20260712_163217_014_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000008_00.txt,inputs/wav/case_0272_20260712_163217_014_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000008_00.wav,inputs/gold/case_0272_20260712_163217_014_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000008_00,1,
case_0273_20260712_163227_762_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000009_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1548761868,,,inputs/transcripts/case_0273_20260712_163227_762_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000009_00.txt,inputs/wav/case_0273_20260712_163227_762_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000009_00.wav,inputs/gold/case_0273_20260712_163227_762_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000009_00,1,
case_0274_20260712_163256_386_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000010_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1695003482,,,inputs/transcripts/case_0274_20260712_163256_386_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000010_00.txt,inputs/wav/case_0274_20260712_163256_386_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000010_00.wav,inputs/gold/case_0274_20260712_163256_386_Alfie_Line_F998A86D406B46A7465D8D985ADC752C_000010_00,1,
case_0275_20260712_171504_124_Alfie_Line_29F9E25C436875A043517F820043570B_000000_00,recorded,alfie,existing_corpus_v1,recreation,priestley,2064496934,,,inputs/transcripts/case_0275_20260712_171504_124_Alfie_Line_29F9E25C436875A043517F820043570B_000000_00.txt,inputs/wav/case_0275_20260712_171504_124_Alfie_Line_29F9E25C436875A043517F820043570B_000000_00.wav,inputs/gold/case_0275_20260712_171504_124_Alfie_Line_29F9E25C436875A043517F820043570B_000000_00,1,
case_0276_20260712_171510_873_Alfie_Line_29F9E25C436875A043517F820043570B_000001_00,recorded,alfie,existing_corpus_v1,recreation,alfie,288722898,,,inputs/transcripts/case_0276_20260712_171510_873_Alfie_Line_29F9E25C436875A043517F820043570B_000001_00.txt,inputs/wav/case_0276_20260712_171510_873_Alfie_Line_29F9E25C436875A043517F820043570B_000001_00.wav,inputs/gold/case_0276_20260712_171510_873_Alfie_Line_29F9E25C436875A043517F820043570B_000001_00,1,
case_0277_20260712_171522_011_Alfie_Line_29F9E25C436875A043517F820043570B_000002_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,2127495740,,,inputs/transcripts/case_0277_20260712_171522_011_Alfie_Line_29F9E25C436875A043517F820043570B_000002_00.txt,inputs/wav/case_0277_20260712_171522_011_Alfie_Line_29F9E25C436875A043517F820043570B_000002_00.wav,inputs/gold/case_0277_20260712_171522_011_Alfie_Line_29F9E25C436875A043517F820043570B_000002_00,1,
case_0278_20260712_171612_703_Alfie_Line_29F9E25C436875A043517F820043570B_000003_00,recorded,alfie,existing_corpus_v1,recreation,alfie,1060387851,,,inputs/transcripts/case_0278_20260712_171612_703_Alfie_Line_29F9E25C436875A043517F820043570B_000003_00.txt,inputs/wav/case_0278_20260712_171612_703_Alfie_Line_29F9E25C436875A043517F820043570B_000003_00.wav,inputs/gold/case_0278_20260712_171612_703_Alfie_Line_29F9E25C436875A043517F820043570B_000003_00,1,
case_0279_20260712_171638_135_Alfie_Line_29F9E25C436875A043517F820043570B_000004_00,recorded,alfie,existing_corpus_v1,recreation,priestley,246528610,,,inputs/transcripts/case_0279_20260712_171638_135_Alfie_Line_29F9E25C436875A043517F820043570B_000004_00.txt,inputs/wav/case_0279_20260712_171638_135_Alfie_Line_29F9E25C436875A043517F820043570B_000004_00.wav,inputs/gold/case_0279_20260712_171638_135_Alfie_Line_29F9E25C436875A043517F820043570B_000004_00,1,
case_0280_20260712_171646_727_Alfie_Line_29F9E25C436875A043517F820043570B_000005_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1869112786,,,inputs/transcripts/case_0280_20260712_171646_727_Alfie_Line_29F9E25C436875A043517F820043570B_000005_00.txt,inputs/wav/case_0280_20260712_171646_727_Alfie_Line_29F9E25C436875A043517F820043570B_000005_00.wav,inputs/gold/case_0280_20260712_171646_727_Alfie_Line_29F9E25C436875A043517F820043570B_000005_00,1,
case_0281_20260712_171655_445_Alfie_Line_29F9E25C436875A043517F820043570B_000006_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1307224750,,,inputs/transcripts/case_0281_20260712_171655_445_Alfie_Line_29F9E25C436875A043517F820043570B_000006_00.txt,inputs/wav/case_0281_20260712_171655_445_Alfie_Line_29F9E25C436875A043517F820043570B_000006_00.wav,inputs/gold/case_0281_20260712_171655_445_Alfie_Line_29F9E25C436875A043517F820043570B_000006_00,1,
case_0282_20260712_171703_310_Alfie_Line_29F9E25C436875A043517F820043570B_000007_00,recorded,alfie,existing_corpus_v1,recreation,lana,1094675576,,,inputs/transcripts/case_0282_20260712_171703_310_Alfie_Line_29F9E25C436875A043517F820043570B_000007_00.txt,inputs/wav/case_0282_20260712_171703_310_Alfie_Line_29F9E25C436875A043517F820043570B_000007_00.wav,inputs/gold/case_0282_20260712_171703_310_Alfie_Line_29F9E25C436875A043517F820043570B_000007_00,1,
case_0283_20260712_171710_664_Alfie_Line_29F9E25C436875A043517F820043570B_000008_00,recorded,alfie,existing_corpus_v1,recreation,lana,48689378,,,inputs/transcripts/case_0283_20260712_171710_664_Alfie_Line_29F9E25C436875A043517F820043570B_000008_00.txt,inputs/wav/case_0283_20260712_171710_664_Alfie_Line_29F9E25C436875A043517F820043570B_000008_00.wav,inputs/gold/case_0283_20260712_171710_664_Alfie_Line_29F9E25C436875A043517F820043570B_000008_00,1,
case_0284_20260712_171716_214_Alfie_Line_29F9E25C436875A043517F820043570B_000009_00,recorded,alfie,existing_corpus_v1,recreation,priestley,388264230,,,inputs/transcripts/case_0284_20260712_171716_214_Alfie_Line_29F9E25C436875A043517F820043570B_000009_00.txt,inputs/wav/case_0284_20260712_171716_214_Alfie_Line_29F9E25C436875A043517F820043570B_000009_00.wav,inputs/gold/case_0284_20260712_171716_214_Alfie_Line_29F9E25C436875A043517F820043570B_000009_00,1,
case_0285_20260712_171743_152_Alfie_Line_29F9E25C436875A043517F820043570B_000010_00,recorded,alfie,existing_corpus_v1,recreation,priestley,736552918,,,inputs/transcripts/case_0285_20260712_171743_152_Alfie_Line_29F9E25C436875A043517F820043570B_000010_00.txt,inputs/wav/case_0285_20260712_171743_152_Alfie_Line_29F9E25C436875A043517F820043570B_000010_00.wav,inputs/gold/case_0285_20260712_171743_152_Alfie_Line_29F9E25C436875A043517F820043570B_000010_00,1,
case_0286_20260712_171751_378_Alfie_Line_29F9E25C436875A043517F820043570B_000011_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,4041980,,,inputs/transcripts/case_0286_20260712_171751_378_Alfie_Line_29F9E25C436875A043517F820043570B_000011_00.txt,inputs/wav/case_0286_20260712_171751_378_Alfie_Line_29F9E25C436875A043517F820043570B_000011_00.wav,inputs/gold/case_0286_20260712_171751_378_Alfie_Line_29F9E25C436875A043517F820043570B_000011_00,1,
case_0287_20260712_171818_892_Alfie_Line_29F9E25C436875A043517F820043570B_000012_00,recorded,alfie,existing_corpus_v1,recreation,lana,467563144,,,inputs/transcripts/case_0287_20260712_171818_892_Alfie_Line_29F9E25C436875A043517F820043570B_000012_00.txt,inputs/wav/case_0287_20260712_171818_892_Alfie_Line_29F9E25C436875A043517F820043570B_000012_00.wav,inputs/gold/case_0287_20260712_171818_892_Alfie_Line_29F9E25C436875A043517F820043570B_000012_00,1,
case_0288_20260712_171826_212_Alfie_Line_29F9E25C436875A043517F820043570B_000013_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,715245902,,,inputs/transcripts/case_0288_20260712_171826_212_Alfie_Line_29F9E25C436875A043517F820043570B_000013_00.txt,inputs/wav/case_0288_20260712_171826_212_Alfie_Line_29F9E25C436875A043517F820043570B_000013_00.wav,inputs/gold/case_0288_20260712_171826_212_Alfie_Line_29F9E25C436875A043517F820043570B_000013_00,1,
case_0289_20260712_171835_540_Alfie_Line_29F9E25C436875A043517F820043570B_000014_00,recorded,alfie,existing_corpus_v1,recreation,lana,1443264531,,,inputs/transcripts/case_0289_20260712_171835_540_Alfie_Line_29F9E25C436875A043517F820043570B_000014_00.txt,inputs/wav/case_0289_20260712_171835_540_Alfie_Line_29F9E25C436875A043517F820043570B_000014_00.wav,inputs/gold/case_0289_20260712_171835_540_Alfie_Line_29F9E25C436875A043517F820043570B_000014_00,1,
case_0290_20260712_174956_421_Alfie_Line_B36560424BE92E88D6079388E4D2B661_000000_00,recorded,alfie,existing_corpus_v1,recreation,lana,1431942309,,,inputs/transcripts/case_0290_20260712_174956_421_Alfie_Line_B36560424BE92E88D6079388E4D2B661_000000_00.txt,inputs/wav/case_0290_20260712_174956_421_Alfie_Line_B36560424BE92E88D6079388E4D2B661_000000_00.wav,inputs/gold/case_0290_20260712_174956_421_Alfie_Line_B36560424BE92E88D6079388E4D2B661_000000_00,1,
case_0291_20260712_214416_193_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000000_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1051362585,,,inputs/transcripts/case_0291_20260712_214416_193_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000000_00.txt,inputs/wav/case_0291_20260712_214416_193_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000000_00.wav,inputs/gold/case_0291_20260712_214416_193_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000000_00,1,
case_0292_20260712_214422_351_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000001_00,recorded,alfie,existing_corpus_v1,recreation,alfie,968447068,,,inputs/transcripts/case_0292_20260712_214422_351_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000001_00.txt,inputs/wav/case_0292_20260712_214422_351_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000001_00.wav,inputs/gold/case_0292_20260712_214422_351_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000001_00,1,
case_0293_20260712_214431_775_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000002_00,recorded,alfie,existing_corpus_v1,recreation,alfie,597937954,,,inputs/transcripts/case_0293_20260712_214431_775_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000002_00.txt,inputs/wav/case_0293_20260712_214431_775_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000002_00.wav,inputs/gold/case_0293_20260712_214431_775_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000002_00,1,
case_0294_20260712_214444_849_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000003_00,recorded,alfie,existing_corpus_v1,recreation,lana,1512299317,,,inputs/transcripts/case_0294_20260712_214444_849_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000003_00.txt,inputs/wav/case_0294_20260712_214444_849_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000003_00.wav,inputs/gold/case_0294_20260712_214444_849_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000003_00,1,
case_0295_20260712_214453_500_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000004_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,300649241,,,inputs/transcripts/case_0295_20260712_214453_500_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000004_00.txt,inputs/wav/case_0295_20260712_214453_500_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000004_00.wav,inputs/gold/case_0295_20260712_214453_500_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000004_00,1,
case_0296_20260712_214512_355_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000005_00,recorded,alfie,existing_corpus_v1,recreation,lana,832113835,,,inputs/transcripts/case_0296_20260712_214512_355_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000005_00.txt,inputs/wav/case_0296_20260712_214512_355_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000005_00.wav,inputs/gold/case_0296_20260712_214512_355_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000005_00,1,
case_0297_20260712_214523_258_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000006_00,recorded,alfie,existing_corpus_v1,recreation,lana,1391004032,,,inputs/transcripts/case_0297_20260712_214523_258_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000006_00.txt,inputs/wav/case_0297_20260712_214523_258_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000006_00.wav,inputs/gold/case_0297_20260712_214523_258_Alfie_Line_6C5F7377423C1E4C5090BD833BB55393_000006_00,1,
case_0298_20260712_221517_774_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000000_00,recorded,alfie,existing_corpus_v1,recreation,priestley,214850779,,,inputs/transcripts/case_0298_20260712_221517_774_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000000_00.txt,inputs/wav/case_0298_20260712_221517_774_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000000_00.wav,inputs/gold/case_0298_20260712_221517_774_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000000_00,1,
case_0299_20260712_221523_780_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000001_00,recorded,alfie,existing_corpus_v1,recreation,alfie,1726364804,,,inputs/transcripts/case_0299_20260712_221523_780_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000001_00.txt,inputs/wav/case_0299_20260712_221523_780_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000001_00.wav,inputs/gold/case_0299_20260712_221523_780_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000001_00,1,
case_0300_20260712_221529_496_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000002_00,recorded,alfie,existing_corpus_v1,recreation,lana,519418249,,,inputs/transcripts/case_0300_20260712_221529_496_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000002_00.txt,inputs/wav/case_0300_20260712_221529_496_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000002_00.wav,inputs/gold/case_0300_20260712_221529_496_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000002_00,1,
case_0301_20260712_221540_388_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000003_00,recorded,alfie,existing_corpus_v1,recreation,alfie,732644467,,,inputs/transcripts/case_0301_20260712_221540_388_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000003_00.txt,inputs/wav/case_0301_20260712_221540_388_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000003_00.wav,inputs/gold/case_0301_20260712_221540_388_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000003_00,1,
case_0302_20260712_221550_202_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000004_00,recorded,alfie,existing_corpus_v1,recreation,lana,211334792,,,inputs/transcripts/case_0302_20260712_221550_202_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000004_00.txt,inputs/wav/case_0302_20260712_221550_202_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000004_00.wav,inputs/gold/case_0302_20260712_221550_202_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000004_00,1,
case_0303_20260712_221600_986_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000005_00,recorded,alfie,existing_corpus_v1,recreation,alfie,2061322228,,,inputs/transcripts/case_0303_20260712_221600_986_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000005_00.txt,inputs/wav/case_0303_20260712_221600_986_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000005_00.wav,inputs/gold/case_0303_20260712_221600_986_Alfie_Line_D5C91DD94BEFCA523D58A8A85F6C21C4_000005_00,1,
